Customer ID,Recency,Frequency,Monetary,Cluster1
19493.0,641.0,6,8800.0,1
19498.0,306.0,2,1021.0,0
19506.0,642.0,2,5092.0,1
19509.0,432.0,9,6405.0,2
19511.0,578.0,2,1230.25,1
19245.0,466.0,2,2399.0,1
19518.0,442.0,6,2505.0,0
17719.0,435.0,2,4410.0,0
15412.0,516.0,2,1559.0,1
8598.0,92.0,2,32680.0,3
19527.0,500.0,5,4376.5056,1
19532.0,630.0,4,8705.0,1
14918.0,641.0,2,5350.977800000001,1
16046.0,520.0,2,1881.78,1
19531.0,642.0,2,1248.5,1
19544.0,616.0,2,1731.0,1
17357.0,641.0,2,15422.2912,1
19556.0,291.0,2,2572.0,0
19554.0,642.0,2,1349.0,1
19545.0,642.0,2,188.975,1
19560.0,17.0,7,4565.0,3
19561.0,95.0,2,4419.0,3
19564.0,560.0,2,1265.0,1
19572.0,642.0,2,3367.0,1
19573.0,512.0,2,1010.0,1
12590.0,98.0,7,9144.044399999999,3
19575.0,499.0,4,37223.65,1
18894.0,379.0,8,18034.6021,0
19584.0,642.0,2,1257.5,1
19586.0,642.0,2,378.0,1
19592.0,180.0,2,10813.89,3
19596.0,641.0,3,2216.0,1
19598.0,529.0,8,4966.0,1
7898.0,413.0,7,22012.3848,0
18860.0,435.0,11,6478.4686,2
19611.0,642.0,2,1835.0,1
19617.0,642.0,2,1598.0,1
19619.0,433.0,2,2637.0,0
19621.0,641.0,2,2651.0,1
19625.0,642.0,2,1262.5,1
19626.0,639.0,3,18183.0,1
19630.0,642.0,3,2124.0,1
19631.0,640.0,13,2089.0,2
16503.0,641.0,2,358.0,1
17862.0,153.0,2,2720.0,3
19646.0,642.0,3,1497.75,1
19647.0,641.0,2,17701.0,1
19648.0,635.0,3,2748.0,1
19431.0,323.0,2,7213.0,0
19658.0,478.0,2,3747.0,1
19660.0,441.0,2,1978.0,0
19661.0,640.0,3,1650.0,1
19665.0,522.0,2,2348.0,1
19667.0,439.0,3,23839.85,0
19668.0,642.0,2,2221.7592,1
19671.0,639.0,3,1426.0,1
19674.0,30.0,4,11692.25,3
19675.0,518.0,3,3955.0,1
19676.0,642.0,2,1317.5,1
19653.0,641.0,2,22969.7154,1
19680.0,635.0,2,1055.74,1
19684.0,382.0,11,11583.3641,2
19678.0,640.0,2,894.25,1
19691.0,642.0,2,1948.5,1
19694.0,155.0,4,2998.0,3
19698.0,276.0,2,22557.0,0
19666.0,642.0,2,5594.0,1
17748.0,445.0,2,869.0,1
19695.0,642.0,2,6159.0,1
19717.0,413.0,2,3103.5964000000004,0
18372.0,642.0,2,5689.65,1
19721.0,282.0,4,7513.5,0
19728.0,277.0,3,4607.6035,0
19673.0,411.0,5,12726.0774,0
19729.0,635.0,2,1119.0,1
18523.0,642.0,3,25819.75,1
19736.0,640.0,2,1494.25,1
12405.0,532.0,2,1349.0,1
19757.0,424.0,3,5242.0,0
19759.0,641.0,2,2499.0,1
19762.0,267.0,3,3615.5,0
19768.0,622.0,5,47445.0,1
18425.0,642.0,4,14373.99,1
19777.0,565.0,3,2540.0,1
19756.0,640.0,2,1220.0,1
19784.0,24.0,2,606.5,3
18426.0,275.0,11,29875.9681,2
8888.0,637.0,2,615.5,1
19789.0,12.0,5,39920.0,3
16246.0,16.0,5,9166.8482,3
19790.0,634.0,2,1198.0,1
19786.0,116.0,10,8629.7284,2
19791.0,283.0,4,20323.0,0
5483.0,463.0,15,17995.9675,2
19801.0,641.0,2,20882.0,1
19797.0,627.0,2,680.0,1
19803.0,641.0,10,3966.813,1
14144.0,105.0,6,15191.326099999998,3
19813.0,12.0,8,10537.0,3
19819.0,642.0,2,1044.5,1
19809.0,641.0,2,719.8,1
19811.0,263.0,7,7954.0,0
19830.0,567.0,2,1249.0,1
19831.0,642.0,3,1095.0,1
19836.0,384.0,4,5997.0185,0
19849.0,641.0,2,2123.0,1
19846.0,641.0,2,1262.25,1
19850.0,642.0,4,2400.0,1
19852.0,640.0,2,3152.6,1
19853.0,597.0,3,28759.0,1
19856.0,642.0,5,30476.899999999998,1
19832.0,277.0,15,5408.1447,2
19855.0,641.0,2,2448.0,1
19851.0,641.0,6,4484.45,1
19868.0,111.0,3,30968.702,3
19875.0,641.0,7,3556.0,1
19877.0,368.0,11,32371.6394,2
19308.0,642.0,2,456.0,1
19038.0,152.0,7,17098.75,3
19887.0,81.0,4,9276.975,3
19890.0,532.0,2,3200.0,1
19247.0,410.0,2,10897.8663,0
19884.0,521.0,2,8211.3648,1
19883.0,169.0,8,12992.6954,2
19097.0,622.0,4,1485.319,1
19896.0,640.0,3,3970.0,1
19899.0,641.0,3,8996.725,1
18202.0,291.0,6,3638.2703,0
19900.0,641.0,2,640.75,1
19901.0,457.0,2,1604.0,1
19336.0,533.0,5,4436.1008999999995,1
19905.0,410.0,3,1620.8677,0
19898.0,596.0,2,1835.0,1
18219.0,639.0,2,510.0,1
19907.0,640.0,2,1536.0,1
19897.0,642.0,2,1355.0,1
19909.0,640.0,2,592.0,1
19870.0,209.0,15,129724.0536,4
19912.0,600.0,3,6655.0,1
19916.0,640.0,3,2864.0,1
19925.0,641.0,2,575.0,1
19928.0,379.0,2,24423.76,0
19930.0,96.0,11,11594.8311,2
19931.0,368.0,2,9360.0,0
19449.0,641.0,2,1048.7559999999999,1
19922.0,463.0,3,10283.300000000001,1
19763.0,154.0,13,16886.0,2
19946.0,504.0,6,1873.5,1
19949.0,553.0,6,3688.0,1
19955.0,641.0,4,394.6,1
19962.0,642.0,2,1188.0,1
19964.0,642.0,3,252.0,1
19965.0,642.0,4,1477.3,1
19966.0,642.0,2,1449.0,1
19953.0,170.0,11,46855.291300000004,2
19672.0,506.0,4,5648.75,1
17300.0,641.0,4,2295.57,1
19977.0,239.0,5,8344.6,0
19712.0,641.0,3,1694.0,1
19968.0,397.0,5,4945.5419,0
19982.0,283.0,2,1370.5602,0
9191.0,281.0,4,9848.816299999999,0
19978.0,641.0,4,5006.15,1
19795.0,641.0,3,51898.604,1
19999.0,638.0,2,923.0,1
20001.0,375.0,5,5927.1,0
20003.0,640.0,4,19379.0,1
20004.0,438.0,4,2640.0,0
17130.0,154.0,10,29571.589500000002,2
20002.0,15.0,18,147401.3785,4
19969.0,433.0,3,1679.0,0
19882.0,641.0,2,2233.29,1
20015.0,640.0,2,1529.0,1
20016.0,497.0,2,1732.0,1
20023.0,277.0,3,3496.75,0
20025.0,560.0,2,4799.055,1
20020.0,641.0,2,900.0,1
17192.0,284.0,6,8396.5713,0
20031.0,641.0,2,3718.0,1
19927.0,262.0,4,22469.0,0
20017.0,600.0,2,989.0,1
18072.0,636.0,3,2533.5,1
17858.0,434.0,7,4099.0,0
20040.0,486.0,3,14608.0,1
20043.0,136.0,3,4863.0,3
20045.0,642.0,2,32656.0,1
20046.0,279.0,5,4389.9803,0
20051.0,60.0,2,6921.926399999999,3
20055.0,609.0,2,1449.0,1
20057.0,283.0,2,13259.0,0
20014.0,245.0,2,3176.0,0
19992.0,279.0,3,31930.0,0
20064.0,640.0,2,735.0,1
18954.0,640.0,3,1716.6,1
20071.0,642.0,2,998.4000000000001,1
20073.0,284.0,18,44584.042199999996,2
20075.0,642.0,3,975.0,1
20063.0,642.0,2,357.25,1
20077.0,489.0,5,8199.0,1
20079.0,378.0,15,53928.0,2
20086.0,640.0,4,13961.75,1
20088.0,581.0,4,1973.75,1
20091.0,641.0,4,2132.3999999999996,1
20094.0,641.0,4,3299.0,1
19002.0,620.0,2,843.5,1
19769.0,280.0,9,15838.4206,2
20099.0,258.0,3,4171.4219,0
15761.0,552.0,3,1622.2649000000001,1
20102.0,278.0,6,27381.845999999998,0
20105.0,280.0,2,987.0,0
20118.0,328.0,2,1764.0,0
16447.0,577.0,2,3550.7446,1
20125.0,146.0,3,3778.0,3
20053.0,638.0,5,4332.8245,1
20131.0,630.0,2,3068.5,1
20133.0,642.0,2,4733.262,1
19048.0,541.0,2,28788.0,1
20149.0,531.0,2,3091.0,1
20152.0,500.0,4,4707.26,1
18082.0,610.0,2,909.0,1
20165.0,642.0,2,645.0,1
20166.0,639.0,2,1500.0,1
20167.0,498.0,2,899.0,1
20173.0,491.0,3,1587.7428,1
20183.0,641.0,2,1414.5,1
20188.0,642.0,2,1367.0,1
20191.0,329.0,2,1130.0,0
10094.0,642.0,3,11165.974,1
20193.0,642.0,2,5801.5,1
20198.0,500.0,18,23555.75,2
20199.0,439.0,2,1083.1,0
20203.0,498.0,2,1220.0,1
20204.0,494.0,19,11225.0,2
20213.0,642.0,2,1074.0,1
18729.0,284.0,2,2543.0185,0
20215.0,642.0,2,1380.0,1
20216.0,641.0,2,609.665,1
20221.0,511.0,6,5481.0,1
20227.0,642.0,2,255.5,1
20235.0,601.0,12,2901.0,2
20244.0,640.0,2,2223.0,1
20182.0,642.0,2,2306.3985000000002,1
20248.0,638.0,2,1673.417,1
20234.0,406.0,6,5285.016,0
20251.0,274.0,2,3675.0,0
20252.0,357.0,3,3084.0,0
17213.0,276.0,4,34533.8497,0
16114.0,258.0,9,17491.0,2
20256.0,642.0,2,1643.1,1
15706.0,442.0,5,8534.9505,0
17376.0,641.0,4,12667.0,1
20263.0,425.0,4,4458.0,0
3324.0,641.0,2,925.0,1
20270.0,642.0,2,853.975,1
20271.0,277.0,2,8241.615,0
14693.0,631.0,2,1398.0,1
18207.0,277.0,7,18370.6,0
20284.0,278.0,3,13145.0,0
20246.0,577.0,2,1298.0,1
20291.0,607.0,2,1736.0,1
20281.0,642.0,2,1440.5931,1
20301.0,642.0,2,3035.0,1
3395.0,403.0,3,1379.0,0
20302.0,639.0,2,2242.618,1
19277.0,466.0,4,16209.793500000002,1
20317.0,641.0,2,1552.0,1
20318.0,640.0,2,1459.0,1
19615.0,642.0,2,2338.83,1
20325.0,413.0,3,3159.8215,0
10358.0,232.0,6,9203.2,0
19633.0,413.0,2,3581.4748,0
20347.0,458.0,4,11057.737000000001,1
20081.0,640.0,3,1114.0,1
20351.0,626.0,4,2869.0,1
20358.0,109.0,3,6507.799999999999,3
20359.0,169.0,3,25390.426,3
20361.0,642.0,2,3088.8,1
20363.0,620.0,3,1018.0,1
20372.0,640.0,5,22876.5,1
20373.0,642.0,2,740.0,1
20375.0,641.0,9,6144.0,1
20384.0,495.0,2,623.0,1
20385.0,600.0,3,1497.0,1
20387.0,512.0,3,875.64,1
12500.0,638.0,3,8063.950000000001,1
20392.0,641.0,2,1219.0,1
20395.0,638.0,3,903.5,1
20366.0,642.0,2,2437.5,1
9371.0,379.0,2,8741.1,0
20296.0,636.0,3,6645.0,1
20406.0,630.0,3,1011.0,1
15497.0,641.0,2,419.0,1
20412.0,464.0,3,22061.0,1
20413.0,577.0,2,1229.0,1
20414.0,642.0,3,26580.06,1
20403.0,641.0,2,543.5,1
20321.0,355.0,2,7798.38,0
18215.0,641.0,2,11314.615,1
14782.0,122.0,8,25182.85882,2
20428.0,89.0,13,37100.951,2
20411.0,633.0,2,4698.15,1
20430.0,642.0,2,4176.0,1
20435.0,466.0,7,9982.5726,1
19805.0,213.0,11,48860.0518,2
20437.0,642.0,2,17720.04,1
19150.0,284.0,9,11224.281700000001,2
20442.0,642.0,2,5386.0,1
20352.0,629.0,3,9562.208999999999,1
20454.0,642.0,3,1205.0,1
20459.0,274.0,3,10392.0,0
20448.0,277.0,7,9170.768,0
20461.0,627.0,7,3785.95,1
9282.0,521.0,2,1230.0,1
20475.0,517.0,3,11851.5,1
20486.0,412.0,6,6387.0,0
20473.0,639.0,2,2546.7399,1
20220.0,37.0,8,6413.81,3
20493.0,276.0,8,5511.9246,2
20495.0,641.0,2,905.0,1
20497.0,642.0,2,5021.5,1
20394.0,255.0,8,4103.0238,2
20502.0,209.0,5,9121.343700000001,3
20504.0,636.0,2,1485.0,1
20507.0,275.0,4,13782.792,0
20510.0,632.0,2,1330.0,1
20511.0,641.0,2,2984.0,1
20512.0,642.0,3,1149.0276000000001,1
20519.0,565.0,2,1819.0,1
18874.0,636.0,2,1073.53,1
20523.0,123.0,2,4050.0,3
20524.0,641.0,2,1374.0,1
20525.0,638.0,2,1812.8853,1
20527.0,642.0,2,1575.0,1
20536.0,147.0,8,20190.6627,2
20516.0,575.0,6,15261.0,1
20548.0,20.0,4,48635.6,3
20549.0,642.0,2,670.0,1
20550.0,284.0,2,6455.5,0
20552.0,611.0,3,2917.4,1
20554.0,640.0,2,7722.5,1
20559.0,631.0,2,1074.0,1
20563.0,463.0,4,4705.4396,1
20546.0,642.0,4,1144.0,1
20551.0,641.0,2,1582.9919,1
20571.0,640.0,2,28226.0,1
20574.0,452.0,2,474.0,1
20577.0,384.0,7,5599.3923,0
20578.0,443.0,2,1899.1,1
20582.0,640.0,2,460.0,1
19139.0,640.0,6,9789.519699999999,1
20588.0,482.0,6,7129.4,1
18475.0,641.0,3,2823.4035000000003,1
20593.0,352.0,5,4711.0,0
20310.0,201.0,4,2699.0,3
20393.0,595.0,3,6468.75,1
20603.0,163.0,2,3782.751,3
20615.0,518.0,7,3564.0,1
20618.0,127.0,2,20133.0,3
20622.0,634.0,2,792.1,1
20627.0,642.0,2,168.0,1
20633.0,640.0,2,1835.0,1
20634.0,604.0,7,6951.5,1
20637.0,519.0,2,14049.0,1
2066.0,278.0,5,14944.665500000001,0
20641.0,587.0,5,23371.982,1
20643.0,641.0,3,1159.0,1
20630.0,641.0,3,376.5,1
20651.0,3.0,2,1172.777,3
20655.0,642.0,2,3220.0,1
20650.0,610.0,5,3580.8,1
20652.0,641.0,2,978.4,1
20594.0,622.0,4,3562.5,1
20663.0,641.0,2,1929.0,1
20667.0,637.0,4,17675.55,1
20680.0,470.0,6,7130.0,1
20682.0,642.0,2,6053.0,1
20607.0,157.0,18,26786.885,2
20686.0,637.0,2,499.0,1
20687.0,642.0,2,576.25,1
10356.0,200.0,6,9926.35,3
20611.0,640.0,3,2662.0,1
20605.0,607.0,2,999.7014,1
19683.0,641.0,5,3098.0,1
20711.0,641.0,2,1100.5,1
20564.0,629.0,2,2097.0,1
20725.0,281.0,3,3847.4,0
20733.0,642.0,3,9924.700399999998,1
20737.0,561.0,2,4196.0,1
20739.0,276.0,2,934.0,0
20736.0,505.0,2,2849.1499999999996,1
20741.0,453.0,2,2005.0,1
20753.0,642.0,2,10577.0,1
20754.0,543.0,6,1485.5,1
18554.0,538.0,3,2052.2,1
20755.0,626.0,3,3738.0,1
20757.0,4.0,6,16381.0,3
20759.0,634.0,2,1639.0,1
20470.0,275.0,5,20947.180800000002,0
20604.0,640.0,2,1250.0,1
17490.0,217.0,7,5516.0,0
20767.0,642.0,2,1950.0,1
20752.0,620.0,3,3613.0,1
20770.0,639.0,4,915.5,1
20775.0,537.0,2,1159.0,1
17495.0,641.0,2,950.0,1
20761.0,630.0,2,291.0,1
20788.0,197.0,2,2484.0,3
13063.0,638.0,3,1053.5405,1
20794.0,641.0,2,682.0,1
20795.0,617.0,2,805.0,1
20800.0,198.0,5,31532.0,3
20779.0,642.0,2,830.0,1
20059.0,63.0,3,6285.35,3
20784.0,458.0,4,3445.0299999999997,1
20810.0,596.0,2,1987.88,1
20798.0,641.0,5,995.0,1
20814.0,642.0,2,304.0,1
20817.0,640.0,4,2659.0,1
20804.0,189.0,8,14965.981,2
20822.0,407.0,5,9956.4406,0
4596.0,14.0,16,16396.0,2
12893.0,543.0,4,16719.5,1
20827.0,640.0,2,862.0,1
20829.0,642.0,2,1074.0,1
20386.0,641.0,2,5402.7497,1
20833.0,642.0,2,645.0,1
20834.0,642.0,2,533.0,1
20849.0,517.0,2,1035.0,1
20851.0,641.0,3,1127.0,1
20845.0,642.0,3,1455.0,1
20862.0,507.0,2,8499.0,1
20863.0,591.0,2,1450.0,1
20871.0,279.0,4,6481.0183,0
20874.0,640.0,2,350.0,1
20861.0,473.0,3,2919.0,1
20885.0,602.0,7,6875.0,1
20886.0,280.0,5,8638.843,0
20872.0,641.0,3,1140.0,1
20889.0,280.0,2,1069.0,0
20891.0,544.0,2,2795.0,1
20882.0,380.0,4,1089.0504,0
20903.0,641.0,3,6681.5675,1
20905.0,550.0,2,3236.0,1
20024.0,580.0,2,1279.5,1
20921.0,640.0,2,3131.0,1
20923.0,609.0,3,1404.0,1
20930.0,107.0,2,3062.69,3
20932.0,642.0,2,744.0,1
20648.0,277.0,6,72218.6901,4
20913.0,641.0,3,13599.4375,1
20935.0,641.0,8,3692.8424,1
20952.0,164.0,2,1840.0,3
20953.0,617.0,6,2724.0,1
15553.0,238.0,8,7663.0,2
1335.0,640.0,2,1049.0,1
15377.0,108.0,4,24028.918299999998,3
20959.0,642.0,2,1025.0,1
20962.0,642.0,2,3699.864,1
20963.0,495.0,4,2912.0,1
20967.0,553.0,3,1123.0,1
20973.0,35.0,4,25266.6885,3
10097.0,639.0,2,798.968,1
20948.0,193.0,2,790.0,3
20985.0,438.0,2,955.0,0
19942.0,638.0,3,2292.0,1
20988.0,2.0,2,3487.5,3
20997.0,641.0,2,1989.0,1
18951.0,642.0,2,3502.0,1
21011.0,622.0,2,870.0,1
21020.0,642.0,2,2939.4701,1
21024.0,642.0,4,4400.8,1
14428.0,255.0,6,5260.593,0
20688.0,48.0,10,17709.723299999998,2
21031.0,585.0,2,909.0,1
21033.0,408.0,3,2353.46,0
21026.0,284.0,2,1252.8719999999998,0
2629.0,276.0,4,2166.0,0
14588.0,270.0,16,24119.7529,2
9340.0,479.0,3,3908.03,1
21053.0,641.0,3,2208.0,1
21059.0,641.0,2,2550.0,1
21060.0,641.0,2,2779.0,1
19220.0,600.0,2,2698.0,1
7900.0,588.0,2,1754.0,1
21067.0,641.0,4,3593.0,1
21073.0,283.0,2,1336.0,0
21077.0,641.0,2,2355.0,1
21081.0,625.0,2,1587.5,1
20612.0,642.0,2,2200.0,1
21085.0,642.0,2,1674.5,1
21088.0,523.0,2,3124.6534,1
21086.0,632.0,3,4060.0,1
21096.0,165.0,3,21498.0,3
21099.0,642.0,3,2524.0,1
21101.0,5.0,17,60826.3126,2
21095.0,642.0,2,3123.0,1
21091.0,641.0,2,1074.0,1
9378.0,217.0,4,2993.0,0
19559.0,642.0,3,3692.536,1
21121.0,284.0,3,11492.028699999999,0
21127.0,641.0,3,813.0,1
20324.0,641.0,2,871.89,1
21116.0,284.0,2,1796.0,0
21155.0,640.0,2,1775.0,1
8205.0,312.0,15,27004.6797,2
21162.0,106.0,4,25370.09,3
21159.0,640.0,3,2567.5,1
21178.0,642.0,5,1162.5,1
13483.0,271.0,6,6220.5,0
21153.0,379.0,4,4214.8027,0
21182.0,466.0,4,33004.0,1
21185.0,602.0,2,462.0,1
21192.0,274.0,7,10060.5,0
21184.0,277.0,2,2582.5,0
21193.0,44.0,11,32953.7641,2
21198.0,297.0,3,2603.0,0
20336.0,583.0,2,14452.8288,1
21208.0,641.0,4,1732.5,1
21125.0,162.0,15,35077.1964,2
21232.0,406.0,2,869.2,0
21223.0,639.0,2,1319.0,1
21231.0,379.0,2,1131.5,0
21242.0,641.0,2,29070.0,1
20514.0,534.0,2,559.0,1
21241.0,641.0,2,812.75,1
21252.0,144.0,4,13968.5584,3
21253.0,640.0,2,2786.0,1
21255.0,211.0,2,2175.0,3
20044.0,637.0,4,6680.0,1
21261.0,640.0,2,5154.0,1
21264.0,526.0,2,2003.2992,1
21268.0,641.0,2,486.5,1
21270.0,284.0,5,6578.38,0
21272.0,619.0,2,1099.0,1
21275.0,639.0,3,3510.0,1
21277.0,485.0,3,3758.1,1
9976.0,218.0,4,23969.0,0
21280.0,639.0,2,1000.0,1
21281.0,590.0,4,2122.0,1
21283.0,212.0,2,2919.0,3
21296.0,640.0,2,3754.6949999999997,1
1956.0,115.0,2,29692.160499999998,3
21305.0,345.0,4,4262.0,0
21287.0,469.0,2,2900.0,1
18972.0,641.0,2,7184.15,1
14303.0,640.0,8,6367.777,1
21331.0,638.0,2,1469.4,1
21335.0,277.0,4,3378.07,0
21339.0,305.0,5,12638.358,0
21342.0,638.0,3,2503.5,1
21344.0,634.0,4,2203.1181,1
21346.0,14.0,5,4054.3728,3
19101.0,273.0,4,23236.0,0
21350.0,284.0,5,17923.15,0
21354.0,641.0,3,1595.5,1
21355.0,370.0,2,1824.0,0
21352.0,637.0,2,1498.0,1
21363.0,425.0,2,22880.0,0
8161.0,641.0,2,5290.6966,1
21370.0,459.0,2,7106.0,1
21366.0,641.0,4,6976.889999999999,1
21284.0,641.0,2,1168.05,1
16194.0,466.0,2,1570.0,1
21377.0,641.0,2,924.0,1
21379.0,123.0,4,6629.6507,3
21361.0,640.0,2,1875.0,1
21294.0,641.0,3,456.75,1
21353.0,641.0,2,1704.0,1
21374.0,641.0,3,2502.0,1
21390.0,641.0,2,280.15,1
9505.0,641.0,3,1290.0,1
21413.0,641.0,3,1900.0,1
21406.0,413.0,3,2602.7315,0
21419.0,641.0,2,1060.0,1
21422.0,406.0,2,1753.0,0
7919.0,379.0,4,3711.0,0
21392.0,641.0,2,2098.0,1
21430.0,600.0,3,1388.0,1
21440.0,280.0,2,2249.0,0
21443.0,641.0,2,7174.0,1
10164.0,641.0,2,518.0,1
21451.0,242.0,9,29093.5,2
19727.0,629.0,4,12379.0,1
16366.0,263.0,3,10724.2,0
21460.0,80.0,8,51516.8093,4
21469.0,641.0,2,4578.0,1
21474.0,612.0,7,3017.0,1
20796.0,279.0,5,31597.2733,0
21428.0,532.0,2,3172.0699999999997,1
21482.0,82.0,8,4146.0,3
21487.0,641.0,2,1770.0,1
21491.0,641.0,6,1330.0,1
21496.0,95.0,14,44261.9804,2
21472.0,503.0,2,27389.0,1
21499.0,382.0,4,3194.0,0
21501.0,640.0,2,4689.5,1
21506.0,641.0,2,740.0,1
6700.0,380.0,6,19640.4379,0
21508.0,100.0,4,5576.0,3
21516.0,17.0,5,2491.0,3
21517.0,641.0,3,602.5,1
21522.0,639.0,2,2040.0,1
21524.0,641.0,2,2599.0,1
9370.0,55.0,5,7670.7721,3
21473.0,641.0,2,1438.8,1
21534.0,497.0,2,735.0,1
21538.0,640.0,6,1632.0,1
21541.0,284.0,5,3537.0,0
21549.0,640.0,9,8902.0,1
21566.0,529.0,2,879.0,1
21568.0,193.0,2,4199.0,3
21557.0,602.0,12,14952.0,2
20764.0,641.0,2,2324.5,1
21579.0,641.0,2,5045.3,1
21580.0,641.0,2,1139.0,1
21551.0,369.0,3,2957.0240000000003,0
21583.0,557.0,4,2293.955,1
21584.0,410.0,2,3119.5,0
6259.0,102.0,17,113989.70624,2
21590.0,530.0,6,11622.0,1
21597.0,312.0,2,522.5,0
21601.0,349.0,5,29469.0,0
9522.0,14.0,5,68188.9455,3
21605.0,275.0,5,107662.24440000001,4
21606.0,641.0,2,2098.0,1
18281.0,609.0,4,2095.0,1
21612.0,13.0,3,4209.75,3
20880.0,452.0,3,17944.25,1
21518.0,641.0,2,1124.0,1
21604.0,281.0,2,2325.3755,0
21622.0,161.0,7,83365.5269,4
21624.0,641.0,2,2155.0,1
21385.0,641.0,2,10450.0,1
17900.0,106.0,2,3004.41,3
21630.0,424.0,2,3150.0,0
21573.0,596.0,5,2695.4,1
21631.0,275.0,2,3619.0,0
21635.0,379.0,3,5445.396,0
21650.0,543.0,2,805.0,1
21655.0,284.0,2,2498.0,0
21659.0,641.0,2,6331.0,1
21662.0,380.0,3,20994.86,0
7476.0,91.0,9,11717.543,2
21678.0,517.0,3,1638.0,1
21685.0,412.0,2,2993.8409,0
21690.0,636.0,2,1400.0,1
21696.0,607.0,2,905.0,1
21698.0,641.0,2,1160.0,1
15440.0,283.0,2,5854.56,0
14118.0,145.0,4,4653.0,3
21713.0,346.0,6,7373.0,0
21717.0,640.0,3,3301.4,1
18768.0,95.0,8,28774.4661,3
21726.0,441.0,2,1546.0,0
21721.0,641.0,3,3936.25,1
21734.0,641.0,2,6895.5605000000005,1
21735.0,577.0,2,28770.05,1
21725.0,641.0,3,975.0,1
21038.0,14.0,6,49828.608,3
21749.0,268.0,4,15882.911100000001,0
21751.0,289.0,2,1388.0,0
21746.0,284.0,2,7717.221,0
21737.0,636.0,2,766.0,1
21730.0,476.0,5,28418.6279,1
21763.0,609.0,2,4654.2,1
21778.0,630.0,3,40496.563,1
21781.0,641.0,2,1925.0,1
21788.0,516.0,9,9956.0,1
21789.0,284.0,4,14390.2,0
20898.0,641.0,3,1080.0,1
21796.0,15.0,10,15578.0483,2
21804.0,641.0,2,713.0,1
21814.0,630.0,3,1342.0,1
19192.0,202.0,5,6828.4235,3
21821.0,641.0,4,1157.5,1
21797.0,200.0,2,1069.0,3
21824.0,601.0,2,1077.5,1
21828.0,534.0,2,22084.0,1
21830.0,108.0,3,17308.0,3
21834.0,637.0,2,510.0,1
21835.0,6.0,2,4089.0,3
21837.0,567.0,3,2266.7,1
21838.0,641.0,2,1681.0,1
16016.0,444.0,3,3128.0675,1
21825.0,249.0,6,10903.25103,0
21839.0,623.0,2,5052.0,1
17974.0,410.0,6,8780.2496,0
20022.0,641.0,4,3555.0,1
21851.0,268.0,8,4887.0,2
21855.0,15.0,6,28412.305200000003,3
21850.0,43.0,10,24647.17588,2
21865.0,641.0,2,1248.0,1
21866.0,641.0,3,2459.0,1
21868.0,254.0,6,20700.2262,0
21564.0,276.0,2,7775.9406,0
21882.0,586.0,3,2757.0,1
21883.0,641.0,2,338.0,1
21873.0,640.0,6,2084.0,1
21885.0,641.0,2,1299.0,1
21886.0,622.0,8,38468.0,1
21888.0,500.0,2,2164.858,1
21889.0,322.0,5,21749.9151,0
21891.0,570.0,3,6018.5,1
20097.0,640.0,2,3542.962,1
21904.0,641.0,2,1348.0,1
21907.0,638.0,2,483.3795,1
21908.0,524.0,4,1562.0,1
21845.0,388.0,2,4712.8847000000005,0
21879.0,398.0,4,3279.9937999999997,0
21906.0,637.0,2,2335.0,1
21915.0,284.0,3,39544.006,0
21919.0,641.0,2,472.0,1
21920.0,641.0,2,860.0,1
20196.0,550.0,3,4119.0,1
21922.0,631.0,2,2498.0,1
21923.0,641.0,2,1700.0,1
21924.0,181.0,3,4073.7,3
21928.0,230.0,7,13017.824,0
21929.0,640.0,3,6744.5,1
21931.0,435.0,3,5857.0,0
21939.0,322.0,7,46910.05,0
21957.0,601.0,2,3430.6262,1
21388.0,281.0,2,4577.9177,0
21859.0,276.0,6,46047.0,0
21965.0,615.0,3,2352.0,1
21966.0,641.0,2,750.0,1
21970.0,153.0,2,4286.0,3
21972.0,641.0,2,5790.0,1
21973.0,631.0,2,1188.6,1
21974.0,613.0,3,7523.0,1
21977.0,277.0,10,4275.0,2
21981.0,620.0,2,1950.0,1
21982.0,579.0,2,1538.0,1
21983.0,641.0,2,1887.5,1
21993.0,641.0,2,1649.0,1
21947.0,355.0,14,21891.0,2
21996.0,639.0,2,28218.5,1
21997.0,274.0,2,11603.0,0
21998.0,432.0,2,810.0,0
22000.0,474.0,2,2699.0,1
22007.0,641.0,2,452.79999999999995,1
18705.0,641.0,3,4392.5,1
19700.0,279.0,9,64919.0394,2
15319.0,107.0,2,1862.5,3
22027.0,382.0,5,11403.6605,0
22022.0,641.0,2,175.0,1
21513.0,280.0,3,48140.0,0
22025.0,641.0,4,2348.2,1
22032.0,641.0,2,2079.0,1
22043.0,284.0,5,15808.0,0
22045.0,639.0,2,989.0,1
22003.0,158.0,4,18857.227899999998,3
22049.0,639.0,2,5740.0,1
22044.0,615.0,2,1210.0,1
22053.0,641.0,2,2550.5200000000004,1
21936.0,278.0,6,4001.6050999999998,0
21927.0,561.0,3,2702.0,1
22060.0,405.0,4,2485.0,0
22066.0,620.0,8,5639.6,1
14174.0,612.0,2,2165.1450999999997,1
20080.0,287.0,10,15011.0175,2
22076.0,641.0,2,1702.0,1
22078.0,641.0,2,6867.0,1
22082.0,409.0,3,6494.0,0
22091.0,236.0,9,3651.0,2
